,Betweenness Centrality,Closeness Centrality,Clustering Coefficient,Component ID,Degree,Eccentricity,Ego Network,Eigenvector Centrality,Harmonic Closeness Centrality,In-Degree,Modularity Class,Out-Degree,PageRank,Strongly-Connected ID,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,b,dedicator,g,label,lang-af,lang-als,lang-an,lang-ar,lang-arz,lang-ast,lang-ay,lang-az,lang-ba,lang-be,lang-be-tarask,lang-bg,lang-bn,lang-br,lang-bs,lang-ca,lang-ce,lang-ckb,lang-co,lang-cs,lang-cy,lang-da,lang-de,lang-el,lang-en,lang-eo,lang-es,lang-et,lang-eu,lang-fa,lang-fi,lang-fo,lang-fr,lang-fy,lang-ga,lang-gd,lang-gl,lang-gv,lang-he,lang-hi,lang-hif,lang-hr,lang-hu,lang-hy,lang-ia,lang-id,lang-ilo,lang-io,lang-is,lang-it,lang-ja,lang-jv,lang-ka,lang-kk,lang-kn,lang-ko,lang-ksh,lang-ku,lang-la,lang-lb,lang-li,lang-lmo,lang-lt,lang-lv,lang-mk,lang-ml,lang-mn,lang-mr,lang-ms,lang-mwl,lang-my,lang-nap,lang-nds,lang-nl,lang-nn,lang-no,lang-nrm,lang-oc,lang-or,lang-os,lang-pa,lang-pcd,lang-pl,lang-pnb,lang-pt,lang-qu,lang-ro,lang-ru,lang-rue,lang-sa,lang-sc,lang-scn,lang-sco,lang-sh,lang-simple,lang-sk,lang-sl,lang-so,lang-sq,lang-sr,lang-sv,lang-sw,lang-ta,lang-te,lang-th,lang-tl,lang-tr,lang-tt,lang-uk,lang-ur,lang-uz,lang-vec,lang-vi,lang-vls,lang-vo,lang-war,lang-wuu,lang-xmf,lang-yi,lang-yo,lang-zh,lang-zh-min-nan,lang-zh-yue,lang-zu,r,size,wiki degree,x,y
Q7327013,1.3584886958838365e-05,0.3470529183995411,0.261904776096344,0,9,5.0,1,0.010764283956510443,0.35902892561984523,3,5,6,0.00038995412332008784,2038,17.0,10.0,7.0,148,0,189,Richard Kearney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1193.2512,2121.6292
Q7330031,0.0,0.3437943765975575,0.3333333432674408,0,3,6.0,1,0.0,0.3539653035935657,0,8,3,0.00024142417580897478,2310,4.0,0.0,4.0,5,0,136,Richard Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8.0,1,218.64203,-547.98676
Q7330069,4.3356771593964994e-05,0.30985915492957744,0.30909091234207153,0,11,6.0,1,0.08149707967911793,0.3250826446281043,5,0,6,0.0004861425783613053,2038,27.0,21.0,6.0,255,0,137,Richard Wolin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,2,790.0203,1308.6697
Q7342059,0.00019006970919701496,0.3711087256555743,0.20000000298023224,0,24,5.0,1,0.060438715207251664,0.39011707988981903,4,0,20,0.00048263234396209176,2038,79.0,27.0,52.0,255,0,137,Robert Bernasconi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,2,641.39923,1268.5674
Q7345302,5.415499880697559e-06,0.36044086982424783,0.3222222328186035,0,12,5.0,1,0.016788771502188386,0.37627410468320743,2,4,10,0.00028305739482252236,2038,18.0,7.0,11.0,255,0,89,Robert Harvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8.0,1,-507.52206,2004.2142
Q7345847,0.0,0.3517361615574604,0.5535714030265808,0,8,6.0,1,0.0,0.365324246179274,0,3,8,0.00024142417580897478,2258,8.0,0.0,8.0,255,0,199,Robert J. C. Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8.0,1,1507.9371,722.8826
Q7347279,0.0002972680240624508,0.33467017010095423,0.25,0,7,6.0,1,0.048803820838635846,0.3422382920110267,4,0,3,0.0004898999411465389,2038,38.0,30.0,8.0,255,0,137,Robert Magliola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,1,297.4242,1483.66
Q7357223,0.0,0.33443891652846874,0.3333333432674408,0,5,6.0,1,0.04642214157756512,0.3416184573002829,4,0,1,0.0005281368834723966,2038,21.0,19.0,2.0,255,0,137,Rodolphe Gasché,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,2,428.16458,1557.318
Q7363226,0.0,0.34678688993845713,0.049450550228357315,0,14,6.0,1,0.0,0.3594579722107664,0,6,14,0.00024142417580897478,2323,16.0,0.0,16.0,255,0,196,Romina Daniele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,-2354.811,-35.91459
Q740110,9.750684239804326e-05,0.35666912306558585,0.09210526198148727,0,21,5.0,1,0.0010875061879730419,0.37228650137742264,2,2,19,0.0002679796586263443,2038,31.0,2.0,29.0,132,0,85,Luc Ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8.0,2,667.7094,-1108.3732
Q7421784,0.0,0.3382702249545899,0.30000001192092896,0,5,6.0,1,0.0,0.34746661159301323,0,3,5,0.00024142417580897478,2244,5.0,0.0,5.0,255,0,199,Sara Suleri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8.0,1,-584.2548,-386.41312
Q74334,0.0,0.34955241120415825,0.16483516991138458,0,14,5.0,1,0.0,0.3626600578273523,0,5,14,0.00024142417580897478,2309,15.0,0.0,15.0,148,0,189,Jonathan Beller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,194.54912,2136.761
Q7609020,0.0,0.3467984529437043,0.5,0,5,6.0,1,0.0,0.35808205975493207,0,0,5,0.00024142417580897478,2152,18.0,0.0,18.0,255,0,137,Stephen David Ross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,1,326.87067,1765.112
Q76356,0.0019747201775290437,0.36238394728960766,0.039855074137449265,0,83,5.0,1,0.12116698681828936,0.3823278236914696,41,5,42,0.0018133407400452745,2038,486.0,235.0,251.0,148,0,189,Hans-Georg Gadamer,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,43,870.26337,1763.2272
Q76357,0.0051216590203601335,0.3804433265209873,0.03135643154382706,0,151,5.0,1,0.25893218606214274,0.41085399449037013,56,5,95,0.0018557594697921587,2038,1297.0,376.0,921.0,148,1,189,Jürgen Habermas,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64.0,53,1136.4066,1442.0276
Q764300,0.00043284908867409255,0.3564589777581382,0.15714286267757416,0,26,6.0,1,0.07835966560253038,0.3723140495867878,9,1,17,0.0005110445629394134,2038,122.0,42.0,80.0,0,0,192,Dominique Lecourt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,8.0,7,390.94745,76.92677
Q76952,0.0,0.33578261472341603,0.0357142873108387,0,8,6.0,1,0.0,0.3444536195981357,0,0,8,0.00024142417580897478,2255,12.0,0.0,12.0,255,0,137,W. G. Sebald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,3,-1407.0077,2260.6946
Q770161,0.0,0.33983717012914094,1.0,0,2,6.0,1,0.0,0.34904997934738513,0,4,2,0.00024142417580897478,2423,2.0,0.0,2.0,255,0,89,Gergely Angyalosi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8.0,1,-1455.8383,1708.3955
Q7782868,0.0,0.34427860696517415,0.23333333432674408,0,6,5.0,1,0.0,0.3551403798513711,0,4,6,0.00024142417580897478,2232,6.0,0.0,6.0,255,0,89,Theresa Hak Kyung Cha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8.0,1,-924.48834,2696.1292
Q786213,0.0,0.3512768427161927,0.2321428507566452,0,8,6.0,1,0.0,0.36407132039103324,0,3,8,0.00024142417580897478,2264,20.0,0.0,20.0,255,0,199,Michael White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8.0,3,1388.132,1879.0778
Q787819,0.0,0.3350865051903114,0.5,0,2,6.0,1,0.0,0.3426476662536217,0,0,2,0.00024142417580897478,2424,2.0,0.0,2.0,255,0,137,Eszter Babarczy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,1,2070.3826,414.5826
Q788718,0.00022284898139977584,0.3423882286361064,0.10952381044626236,0,19,6.0,1,0.07040645831892003,0.3539462809917436,8,4,11,0.0008152202141124527,2038,141.0,23.0,118.0,255,0,89,Benoît Peeters,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8.0,9,-788.5122,572.7959
Q7906019,0.0,0.3344846642718983,0.0,0,1,6.0,1,0.0,0.34168387718574333,0,0,1,0.00024142417580897478,2247,1.0,0.0,1.0,255,0,137,V. C. Sreejan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,1,1156.1367,2954.9583
Q7934302,0.0,0.34330686330119115,0.095238097012043,0,7,6.0,1,0.0,0.35455734544954676,0,0,7,0.00024142417580897478,2293,7.0,0.0,7.0,255,0,137,Virginia Heffernan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,1,1805.9957,-725.8809
Q7964124,0.0,0.3449700769449986,0.1111111119389534,0,9,6.0,1,0.0,0.3565193446234425,0,0,9,0.00024142417580897478,2325,9.0,0.0,9.0,255,0,137,Walter A. Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,1,1532.2369,-498.00525
Q8023,0.00413149479440454,0.26646113190927107,0.008054123260080814,0,100,7.0,1,0.06906014693351392,0.29410861865407684,11,8,89,0.0005970181150340744,2038,975.0,54.0,921.0,5,0,136,Nelson Mandela,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,255,8.0,85,311.93445,-1151.7085
Q8029992,0.0,0.3345771144278607,0.0,0,2,6.0,1,0.0,0.34195924549085144,0,8,2,0.00024142417580897478,2327,2.0,0.0,2.0,5,0,136,Wolfe von Lenkiewicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8.0,1,-388.452,3075.174
Q809101,0.00022013366895543997,0.3359711231431348,0.25,0,7,6.0,1,0.05195527204797135,0.34361570247934653,4,0,3,0.0004387070687539726,2038,28.0,20.0,8.0,255,0,137,Barry Smith,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8.0,7,1162.4622,1269.4159
Q81244,0.0030121186055421267,0.3593170007423905,0.02052469179034233,0,89,6.0,1,0.057554592677188696,0.382128099173564,23,7,66,0.0014272188295784132,2038,492.0,51.0,441.0,62,0,70,Karl Popper,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,76,8.0,47,2093.1938,813.96136
Q822727,0.0008240769403474728,0.34690366972477066,0.06534090638160706,0,39,5.0,1,0.11105094238119811,0.360550964187337,13,0,26,0.0008732995872946238,2038,226.0,90.0,136.0,255,0,137,Bernard Stiegler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,223,8.0,10,320.4117,1416.9088
Q829275,0.0,0.3359234077979742,0.05000000074505806,0,5,6.0,1,0.0,0.3441277708935776,0,10,5,0.00024142417580897478,2377,6.0,0.0,6.0,192,0,192,Fabien Lévy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8.0,1,-2741.6577,1083.2388
Q833667,0.0,0.34955241120415825,0.18888889253139496,0,10,6.0,1,0.0,0.3626669420349802,0,5,10,0.00024142417580897478,2195,11.0,0.0,11.0,148,0,189,Claus-Steffen Mahnkopf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,89.937294,2618.1992
Q852886,1.7692697768821092e-05,0.3472521165159994,0.18589743971824646,0,14,5.0,1,0.0035968543931886566,0.3594283746556561,3,3,11,0.0003170428292906513,2038,27.0,4.0,23.0,255,0,199,François Laruelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8.0,4,331.35132,1961.1696
Q86599,0.00025806908430380605,0.3424851401075573,0.1666666716337204,0,12,6.0,1,0.0060625306219649734,0.3529269972451866,3,6,9,0.00029782457572076205,2038,22.0,4.0,18.0,255,0,196,Martin A. Hainz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3,-1032.4525,2781.063
Q870924,0.0006278393435747453,0.3500650947490236,0.03384615480899811,0,28,6.0,1,0.025658764346419505,0.36536501377411346,2,4,26,0.0002955715569828402,2038,64.0,6.0,58.0,255,0,89,Simon Hantaï,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8.0,2,-1418.3763,2104.0444
